id,age,birthdate,country,gender,height,image,medals,name,sport,weight,country_id,sport_id,gold,silver,bronze,medal_winner
stefanie_boehler,32,1981-02-27 00:00:00,Germany,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/63/2028563-168X210.jpg,1,Stefanie Boehler,Cross-Country,54.0,germany,cross-country,0,0,1,True
stefanie_marty,25,1988-04-16 00:00:00,Switzerland,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/92/2040092-168X210.jpg,0,Stefanie Marty,Ice Hockey,70.0,switzerland,ice_hockey,0,0,0,False
stefanie_mueller,21,1992-06-05 00:00:00,Switzerland,Female,1.58,http://gtcdn.sochi2014.com/athlete/a/21/2040121-168X210.jpg,0,Stefanie Mueller,Snowboard,56.0,switzerland,snowboard,0,0,0,False
stefano_caruso,26,1987-04-19 00:00:00,Germany,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/96/2037996-168X210.jpg,0,Stefano Caruso,Figure Skating,,germany,figure_skating,0,0,0,False
stefano_gross,27,1986-09-04 00:00:00,Italy,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/13/2013013-168X210.jpg,0,Stefano Gross,Alpine Skiing,80.0,italy,alpine_skiing,0,0,0,False
steffen_soberg,20,1993-08-06 00:00:00,Norway,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/63/2020863-168X210.jpg,0,Steffen Soberg,Ice Hockey,80.0,norway,ice_hockey,0,0,0,False
stefi_luxton,22,1991-09-29 00:00:00,New Zealand,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/83/2037283-168X210.jpg,0,Stefi Luxton,Snowboard,53.0,new_zealand,snowboard,0,0,0,False
stepan_zuev,25,1988-10-31 00:00:00,Russian Fed.,Male,1.8900000000000001,http://gtcdn.sochi2014.com/athlete/a/48/2007348-168X210.jpg,0,Stepan Zuev,Alpine Skiing,88.0,russian_fed,alpine_skiing,0,0,0,False
stephanie_beckert,25,1988-05-30 00:00:00,Germany,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/33/2031933-168X210.jpg,0,Stephanie Beckert,Speed Skating,68.0,germany,speed_skating,0,0,0,False
stephanie_joffroy,22,1991-09-12 00:00:00,Chile,Female,1.73,http://gtcdn.sochi2014.com/content/4.4/i/athlete/athlete-w-168x210.png,0,Stephanie Joffroy,Freestyle Skiing,73.0,chile,freestyle_skiing,0,0,0,False
stephanie_magiros,22,1991-05-05 00:00:00,Australia,Female,1.5,http://gtcdn.sochi2014.com/athlete/a/97/2032697-168X210.jpg,0,Stephanie Magiros,Snowboard,50.0,australia,snowboard,0,0,0,False
stephanie_schneider,23,1990-09-25 00:00:00,Germany,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/15/2029315-168X210.jpg,0,Stephanie Schneider,Bobsleigh,75.0,germany,bobsleigh,0,0,0,False
steve_missillier,29,1984-12-12 00:00:00,France,Male,1.8599999999999999,http://gtcdn.sochi2014.com/athlete/a/67/2012867-168X210.jpg,1,Steve Missillier,Alpine Skiing,80.0,france,alpine_skiing,0,1,0,True
steven_holcomb,33,1980-04-14 00:00:00,United States,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/40/2020740-168X210.jpg,1,Steven Holcomb,Bobsleigh,100.0,united_states,bobsleigh,0,0,1,True
steven_langton,30,1983-04-15 00:00:00,United States,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/41/2020741-168X210.jpg,1,Steven Langton,Bobsleigh,103.0,united_states,bobsleigh,0,0,1,True
steven_nyman,31,1982-02-12 00:00:00,United States,Male,1.9300000000000002,http://gtcdn.sochi2014.com/athlete/a/10/2024110-168X210.jpg,0,Steven Nyman,Alpine Skiing,100.0,united_states,alpine_skiing,0,0,0,False
stian_sivertzen,24,1989-03-28 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/81/2019181-168X210.jpg,0,Stian Sivertzen,Snowboard,,norway,snowboard,0,0,0,False
stina_nilsson,20,1993-06-24 00:00:00,Sweden,Female,1.74,http://gtcdn.sochi2014.com/athlete/a/33/2019633-168X210.jpg,0,Stina Nilsson,Cross-Country,68.0,sweden,cross-country,0,0,0,False
stuart_benson,32,1981-02-12 00:00:00,Great Britain,Male,,http://gtcdn.sochi2014.com/athlete/a/02/2036102-168X210.jpg,0,Stuart Benson,Bobsleigh,,great_britain,bobsleigh,0,0,0,False
suela_mehilli,20,1994-01-28 00:00:00,Albania,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/86/2037886-168X210.jpg,0,Suela Mehilli,Alpine Skiing,56.0,albania,alpine_skiing,0,0,0,False
sugar_todd,23,1990-07-19 00:00:00,United States,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/48/2020448-168X210.jpg,0,Sugar Todd,Speed Skating,64.0,united_states,speed_skating,0,0,0,False
sukhee_shim,17,1997-01-30 00:00:00,Korea,Female,1.75,http://gtcdn.sochi2014.com/athlete/a/41/2031741-168X210.jpg,2,Sukhee Shim,Short Track,56.0,korea,short_track,1,1,0,True
summer_britcher,19,1994-03-21 00:00:00,United States,Female,1.8,http://gtcdn.sochi2014.com/athlete/a/74/2020774-168X210.jpg,0,Summer Britcher,Luge,71.0,united_states,luge,0,0,0,False
sung_hyun_kyung,23,1990-06-10 00:00:00,Korea,Male,1.76,http://gtcdn.sochi2014.com/content/4.4/i/athlete/athlete-m-168x210.png,0,Sung Hyun Kyung,Alpine Skiing,83.0,korea,alpine_skiing,0,0,0,False
sungbin_yun,19,1994-05-23 00:00:00,Korea,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/56/2031456-168X210.jpg,0,Sungbin Yun,Skeleton,85.0,korea,skeleton,0,0,0,False
sunok_kim,33,1980-09-04 00:00:00,Korea,Female,1.6600000000000001,http://gtcdn.sochi2014.com/athlete/a/52/2031452-168X210.jpg,0,Sunok Kim,Bobsleigh,62.0,korea,bobsleigh,0,0,0,False
susan_dunklee,27,1986-02-13 00:00:00,United States,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/31/2008231-168X210.jpg,0,Susan Dunklee,Biathlon,63.0,united_states,biathlon,0,0,0,False
susann_gotz,31,1982-12-14 00:00:00,Germany,Female,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/36/2020536-168X210.jpg,0,Susann Gotz,Ice Hockey,65.0,germany,ice_hockey,0,0,0,False
susanna_tapani,20,1993-03-02 00:00:00,Finland,Female,1.76,http://gtcdn.sochi2014.com/athlete/a/01/2032501-168X210.jpg,0,Susanna Tapani,Ice Hockey,63.0,finland,ice_hockey,0,0,0,False
susanne_fellner,28,1985-02-26 00:00:00,Germany,Female,1.5899999999999999,http://gtcdn.sochi2014.com/athlete/a/50/2020550-168X210.jpg,0,Susanne Fellner,Ice Hockey,55.0,germany,ice_hockey,0,0,0,False
susanne_moll,26,1987-07-27 00:00:00,Austria,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/69/2023769-168X210.jpg,0,Susanne Moll,Snowboard,58.0,austria,snowboard,0,0,0,False
sven_goldemann,44,1969-06-22 00:00:00,Germany,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/41/2022241-168X210.jpg,0,Sven Goldemann,Curling,,germany,curling,0,0,0,False
sven_kramer,27,1986-04-23 00:00:00,Netherlands,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/97/2039697-168X210.jpg,2,Sven Kramer,Speed Skating,83.0,netherlands,speed_skating,1,1,0,True
sven_michel,25,1988-03-30 00:00:00,Switzerland,Male,1.76,http://gtcdn.sochi2014.com/athlete/a/05/2040105-168X210.jpg,0,Sven Michel,Curling,,switzerland,curling,0,0,0,False
sven_thorgren,19,1994-10-04 00:00:00,Sweden,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/68/2017768-168X210.jpg,0,Sven Thorgren,Snowboard,70.0,sweden,snowboard,0,0,0,False
sverre_lunde_pedersen,21,1992-07-17 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/61/2027061-168X210.jpg,0,Sverre Lunde Pedersen,Speed Skating,,norway,speed_skating,0,0,0,False
svetlana_tkachyova,29,1984-11-03 00:00:00,Russian Fed.,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/33/2001533-168X210.jpg,0,Svetlana Tkachyova,Ice Hockey,60.0,russian_fed,ice_hockey,0,0,0,False
sybren_jansma,32,1982-02-03 00:00:00,Netherlands,Male,1.99,http://gtcdn.sochi2014.com/athlete/a/17/2039817-168X210.jpg,0,Sybren Jansma,Bobsleigh,107.0,netherlands,bobsleigh,0,0,0,False
sylvain_dufour,31,1982-11-19 00:00:00,France,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/12/2009412-168X210.jpg,0,Sylvain Dufour,Snowboard,82.0,france,snowboard,0,0,0,False
sylwia_jaskowiec,27,1986-03-01 00:00:00,Poland,Female,1.6099999999999999,http://gtcdn.sochi2014.com/athlete/a/87/2000987-168X210.jpg,0,Sylwia Jaskowiec,Cross-Country,55.0,poland,cross-country,0,0,0,False
synnoeve_solemdal,24,1989-05-15 00:00:00,Norway,Female,,http://gtcdn.sochi2014.com/athlete/a/10/2019110-168X210.jpg,0,Synnoeve Solemdal,Biathlon,,norway,biathlon,0,0,0,False
szandra_lajtos,27,1986-07-22 00:00:00,Hungary,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/16/2020816-168X210.jpg,0,Szandra Lajtos,Short Track,64.0,hungary,short_track,0,0,0,False
tj_oshie,27,1986-12-23 00:00:00,United States,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/59/2021059-168X210.jpg,0,T.j. Oshie,Ice Hockey,86.0,united_states,ice_hockey,0,0,0,False
tae_bum_mo,24,1989-02-15 00:00:00,Korea,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/18/2031618-168X210.jpg,0,Tae Bum Mo,Speed Skating,80.0,korea,speed_skating,0,0,0,False
taeyun_kim,19,1994-09-28 00:00:00,Korea,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/29/2031629-168X210.jpg,0,Taeyun Kim,Speed Skating,75.0,korea,speed_skating,0,0,0,False
taihei_kato,29,1984-07-30 00:00:00,Japan,Male,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/52/2000552-168X210.jpg,0,Taihei Kato,Nordic Combined,60.0,japan,nordic_combined,0,0,0,False
taku_hiraoka,18,1995-10-29 00:00:00,Japan,Male,1.71,http://gtcdn.sochi2014.com/athlete/a/00/2000900-168X210.jpg,1,Taku Hiraoka,Snowboard,63.0,japan,snowboard,0,0,1,True
taku_takeuchi,26,1987-05-20 00:00:00,Japan,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/20/2000420-168X210.jpg,1,Taku Takeuchi,Ski Jumping,60.0,japan,ski_jumping,0,0,1,True
tanja_eisenschmid,20,1993-04-20 00:00:00,Germany,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/30/2020530-168X210.jpg,0,Tanja Eisenschmid,Ice Hockey,67.0,germany,ice_hockey,0,0,0,False
tanja_karisik,22,1991-07-23 00:00:00,Bosnia and Herzegovina,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/91/2035691-168X210.jpg,0,Tanja Karisik,Cross-Country,53.0,bosnia_and_herzegovina,cross-country,0,0,0,False
tanja_kolbe,23,1990-09-07 00:00:00,Germany,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/70/2031770-168X210.jpg,0,Tanja Kolbe,Figure Skating,,germany,figure_skating,0,0,0,False
tanja_mayer,20,1993-07-02 00:00:00,Switzerland,Female,1.8,http://gtcdn.sochi2014.com/athlete/a/95/2040095-168X210.jpg,0,Tanja Mayer,Bobsleigh,73.0,switzerland,bobsleigh,0,0,0,False
tanja_poutiainen,33,1980-04-06 00:00:00,Finland,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/58/2029258-168X210.jpg,0,Tanja Poutiainen,Alpine Skiing,67.0,finland,alpine_skiing,0,0,0,False
tanja_schaerer,24,1989-06-17 00:00:00,Switzerland,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/05/2040205-168X210.jpg,0,Tanja Schaerer,Freestyle Skiing,55.0,switzerland,freestyle_skiing,0,0,0,False
tara_watchorn,23,1990-05-30 00:00:00,Canada,Female,1.78,http://gtcdn.sochi2014.com/athlete/a/62/2018862-168X210.jpg,0,Tara Watchorn,Ice Hockey,76.0,canada,ice_hockey,0,0,0,False
tarik_hadzic,19,1994-03-17 00:00:00,Montenegro,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/67/2006067-168X210.jpg,0,Tarik Hadzic,Alpine Skiing,75.0,montenegro,alpine_skiing,0,0,0,False
tarjei_boe,25,1988-07-29 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/65/2027265-168X210.jpg,0,Tarjei Boe,Biathlon,,norway,biathlon,0,0,0,False
taro_kondo,19,1994-09-08 00:00:00,Japan,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/13/2000213-168X210.jpg,0,Taro Kondo,Speed Skating,77.0,japan,speed_skating,0,0,0,False
tatiana_bodova,22,1991-05-08 00:00:00,Slovakia,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/99/2013399-168X210.jpg,0,Tatiana Bodova,Short Track,61.0,slovakia,short_track,0,0,0,False
tatiana_borodulina,29,1984-12-22 00:00:00,Russian Fed.,Female,1.56,http://gtcdn.sochi2014.com/athlete/a/86/2000886-168X210.jpg,0,Tatiana Borodulina,Short Track,51.0,russian_fed,short_track,0,0,0,False
tatiana_volosozhar,27,1986-05-22 00:00:00,Russian Fed.,Female,1.5899999999999999,http://gtcdn.sochi2014.com/athlete/a/72/2001872-168X210.jpg,2,Tatiana Volosozhar,Figure Skating,,russian_fed,figure_skating,2,0,0,True
tatjana_huefner,30,1983-04-30 00:00:00,Germany,Female,1.78,http://gtcdn.sochi2014.com/athlete/a/61/2029361-168X210.jpg,1,Tatjana Huefner,Luge,77.0,germany,luge,0,1,0,True
tatsuki_machida,23,1990-03-09 00:00:00,Japan,Male,1.62,http://gtcdn.sochi2014.com/athlete/a/10/2000010-168X210.jpg,0,Tatsuki Machida,Figure Skating,,japan,figure_skating,0,0,0,False
tatyana_burina,33,1980-03-20 00:00:00,Russian Fed.,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/10/2001410-168X210.jpg,0,Tatyana Burina,Ice Hockey,70.0,russian_fed,ice_hockey,0,0,0,False
tatyana_ivanova,22,1991-02-16 00:00:00,Russian Fed.,Female,1.74,http://gtcdn.sochi2014.com/athlete/a/71/2000571-168X210.jpg,1,Tatyana Ivanova,Luge,65.0,russian_fed,luge,0,1,0,True
tatyana_ossipova,26,1987-09-23 00:00:00,Kazakhstan,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/50/2006350-168X210.jpg,0,Tatyana Ossipova,Cross-Country,57.0,kazakhstan,cross-country,0,0,0,False
taylah_oneill,19,1994-11-11 00:00:00,Australia,Female,1.5899999999999999,http://gtcdn.sochi2014.com/athlete/a/82/2032882-168X210.jpg,0,Taylah Oneill,Freestyle Skiing,57.0,australia,freestyle_skiing,0,0,0,False
taylor_fletcher,23,1990-05-11 00:00:00,United States,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/37/2019337-168X210.jpg,0,Taylor Fletcher,Nordic Combined,70.0,united_states,nordic_combined,0,0,0,False
taylor_gold,20,1993-11-17 00:00:00,United States,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/44/2027244-168X210.jpg,0,Taylor Gold,Snowboard,68.0,united_states,snowboard,0,0,0,False
taylor_henrich,18,1995-11-01 00:00:00,Canada,Female,1.6600000000000001,http://gtcdn.sochi2014.com/athlete/a/70/2018870-168X210.jpg,0,Taylor Henrich,Ski Jumping,54.0,canada,ski_jumping,0,0,0,False
te-an_lien,19,1994-10-29 00:00:00,Chinese Taipei,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/05/2011905-168X210.jpg,0,Te-an Lien,Luge,70.0,chinese_taipei,luge,0,0,0,False
tea_villila,22,1991-04-16 00:00:00,Finland,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/11/2032511-168X210.jpg,0,Tea Villila,Ice Hockey,63.0,finland,ice_hockey,0,0,0,False
ted_ligety,29,1984-08-31 00:00:00,United States,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/68/2024068-168X210.jpg,1,Ted Ligety,Alpine Skiing,81.0,united_states,alpine_skiing,1,0,0,True
teemu_selanne,43,1970-07-03 00:00:00,Finland,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/62/2032562-168X210.jpg,0,Teemu Selanne,Ice Hockey,91.0,finland,ice_hockey,0,0,0,False
teja_gregorin,33,1980-06-29 00:00:00,Slovenia,Female,1.71,http://gtcdn.sochi2014.com/athlete/a/68/2041768-168X210.jpg,1,Teja Gregorin,Biathlon,57.0,slovenia,biathlon,0,0,1,True
teodor_peterson,25,1988-05-01 00:00:00,Sweden,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/02/2024602-168X210.jpg,1,Teodor Peterson,Cross-Country,83.0,sweden,cross-country,0,1,0,True
teodora_malcheva,31,1983-01-25 00:00:00,Bulgaria,Female,1.6099999999999999,http://gtcdn.sochi2014.com/athlete/a/33/2000833-168X210.jpg,0,Teodora Malcheva,Cross-Country,55.0,bulgaria,cross-country,0,0,0,False
teresa_stadlober,21,1993-02-01 00:00:00,Austria,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/31/2023531-168X210.jpg,0,Teresa Stadlober,Cross-Country,52.0,austria,cross-country,0,0,0,False
tereza_vaculikova,21,1992-10-30 00:00:00,Czech Republic,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/52/2034752-168X210.jpg,0,Tereza Vaculikova,Freestyle Skiing,58.0,czech_republic,freestyle_skiing,0,0,0,False
terezia_poliakova,24,1989-04-02 00:00:00,Slovakia,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/69/2014069-168X210.jpg,0,Terezia Poliakova,Biathlon,53.0,slovakia,biathlon,0,0,0,False
tessa_virtue,24,1989-05-17 00:00:00,Canada,Female,1.65,http://gtcdn.sochi2014.com/athlete/a/10/2016410-168X210.jpg,2,Tessa Virtue,Figure Skating,,canada,figure_skating,0,2,0,True
tetyana_antypenko,32,1981-09-24 00:00:00,Ukraine,Female,1.58,http://gtcdn.sochi2014.com/athlete/a/22/2034422-168X210.jpg,0,Tetyana Antypenko,Cross-Country,55.0,ukraine,cross-country,0,0,0,False
therese_johaug,25,1988-06-25 00:00:00,Norway,Female,,http://gtcdn.sochi2014.com/athlete/a/80/2018980-168X210.jpg,1,Therese Johaug,Cross-Country,,norway,cross-country,0,0,1,True
thibault_alexis_godefroy,28,1985-02-28 00:00:00,France,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/94/2013094-168X210.jpg,0,Thibault Alexis Godefroy,Bobsleigh,98.0,france,bobsleigh,0,0,0,False
thibaut_fauconnet,28,1985-04-23 00:00:00,France,Male,,http://gtcdn.sochi2014.com/athlete/a/27/2013127-168X210.jpg,0,Thibaut Fauconnet,Short Track,,france,short_track,0,0,0,False
thomas_bing,23,1990-04-03 00:00:00,Germany,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/05/2028405-168X210.jpg,0,Thomas Bing,Cross-Country,70.0,germany,cross-country,0,0,0,False
thomas_borge_lie,28,1985-02-25 00:00:00,Norway,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/38/2018938-168X210.jpg,0,Thomas Borge Lie,Freestyle Skiing,91.0,norway,freestyle_skiing,0,0,0,False
thomas_diethart,21,1992-02-25 00:00:00,Austria,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/24/2023824-168X210.jpg,1,Thomas Diethart,Ski Jumping,60.0,austria,ski_jumping,0,1,0,True
thomas_fanara,32,1981-04-24 00:00:00,France,Male,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/16/2009416-168X210.jpg,0,Thomas Fanara,Alpine Skiing,68.0,france,alpine_skiing,0,0,0,False
thomas_fischer,28,1986-02-07 00:00:00,Germany,Male,,http://gtcdn.sochi2014.com/athlete/a/70/2028570-168X210.jpg,0,Thomas Fischer,Freestyle Skiing,,germany,freestyle_skiing,0,0,0,False
thomas_florschuetz,35,1978-02-20 00:00:00,Germany,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/92/2029292-168X210.jpg,0,Thomas Florschuetz,Bobsleigh,97.0,germany,bobsleigh,0,0,0,False
thomas_hundertpfund,24,1989-12-14 00:00:00,Austria,Male,1.9,http://gtcdn.sochi2014.com/athlete/a/92/2023492-168X210.jpg,0,Thomas Hundertpfund,Ice Hockey,95.0,austria,ice_hockey,0,0,0,False
thomas_koch,30,1983-08-17 00:00:00,Austria,Male,1.73,http://gtcdn.sochi2014.com/athlete/a/46/2023446-168X210.jpg,0,Thomas Koch,Ice Hockey,77.0,austria,ice_hockey,0,0,0,False
thomas_krief,20,1993-06-05 00:00:00,France,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/40/2009440-168X210.jpg,0,Thomas Krief,Freestyle Skiing,70.0,france,freestyle_skiing,0,0,0,False
thomas_lambert,29,1984-05-31 00:00:00,Switzerland,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/67/2040567-168X210.jpg,0,Thomas Lambert,Freestyle Skiing,75.0,switzerland,freestyle_skiing,0,0,0,False
thomas_lamparter,35,1978-06-09 00:00:00,Switzerland,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/68/2040568-168X210.jpg,0,Thomas Lamparter,Bobsleigh,100.0,switzerland,bobsleigh,0,0,0,False
thomas_mermillod_blondin,30,1984-01-03 00:00:00,France,Male,1.76,http://gtcdn.sochi2014.com/athlete/a/61/2012861-168X210.jpg,0,Thomas Mermillod Blondin,Alpine Skiing,80.0,france,alpine_skiing,0,0,0,False
thomas_morgenstern,27,1986-10-30 00:00:00,Austria,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/10/2022910-168X210.jpg,1,Thomas Morgenstern,Ski Jumping,66.0,austria,ski_jumping,0,1,0,True
thomas_pock,32,1981-12-02 00:00:00,Austria,Male,1.8599999999999999,http://gtcdn.sochi2014.com/athlete/a/36/2037736-168X210.jpg,0,Thomas Pock,Ice Hockey,93.0,austria,ice_hockey,0,0,0,False
thomas_raffl,27,1986-06-19 00:00:00,Austria,Male,1.9300000000000002,http://gtcdn.sochi2014.com/athlete/a/32/2023432-168X210.jpg,0,Thomas Raffl,Ice Hockey,103.0,austria,ice_hockey,0,0,0,False
thomas_ulsrud,42,1971-10-21 00:00:00,Norway,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/71/2015271-168X210.jpg,0,Thomas Ulsrud,Curling,80.0,norway,curling,0,0,0,False
thomas_vanek,30,1984-01-19 00:00:00,Austria,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/83/2023483-168X210.jpg,0,Thomas Vanek,Ice Hockey,94.0,austria,ice_hockey,0,0,0,False
thomas_zangerl,30,1983-06-10 00:00:00,Austria,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/17/2023517-168X210.jpg,0,Thomas Zangerl,Freestyle Skiing,81.0,austria,freestyle_skiing,0,0,0,False
thor_haug_noerbech,25,1988-12-29 00:00:00,Norway,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/80/2028380-168X210.jpg,0,Thor Haug Noerbech,Luge,75.0,norway,luge,0,0,0,False
thorsten_margis,24,1989-08-14 00:00:00,Germany,Male,1.92,http://gtcdn.sochi2014.com/athlete/a/07/2029307-168X210.jpg,0,Thorsten Margis,Bobsleigh,99.0,germany,bobsleigh,0,0,0,False
tianyu_han,17,1996-06-03 00:00:00,China,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/37/2014737-168X210.jpg,1,Tianyu Han,Short Track,64.0,china,short_track,0,1,0,True
tim_burke,32,1982-02-03 00:00:00,United States,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/28/2008228-168X210.jpg,0,Tim Burke,Biathlon,73.0,united_states,biathlon,0,0,0,False
tim_hug,26,1987-08-11 00:00:00,Switzerland,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/13/2040513-168X210.jpg,0,Tim Hug,Nordic Combined,72.0,switzerland,nordic_combined,0,0,0,False
tim_jitloff,29,1985-01-11 00:00:00,United States,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/29/2030529-168X210.jpg,0,Tim Jitloff,Alpine Skiing,87.0,united_states,alpine_skiing,0,0,0,False
tim_tscharnke,24,1989-12-13 00:00:00,Germany,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/02/2028402-168X210.jpg,0,Tim Tscharnke,Cross-Country,76.0,germany,cross-country,0,0,0,False
tim_watter,22,1991-12-27 00:00:00,Switzerland,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/45/2040045-168X210.jpg,0,Tim Watter,Snowboard,72.0,switzerland,snowboard,0,0,0,False
tim-kevin_ravnjak,17,1996-11-05 00:00:00,Slovenia,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/86/2041886-168X210.jpg,0,Tim-kevin Ravnjak,Snowboard,66.0,slovenia,snowboard,0,0,0,False
timea_sara,21,1992-04-21 00:00:00,Romania,Female,1.77,http://gtcdn.sochi2014.com/athlete/a/82/2005182-168X210.jpg,0,Timea Sara,Cross-Country,67.0,romania,cross-country,0,0,0,False
timofei_slivets,29,1984-10-22 00:00:00,Russian Fed.,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/82/2004282-168X210.jpg,0,Timofei Slivets,Freestyle Skiing,80.0,russian_fed,freestyle_skiing,0,0,0,False
timothy_randall,27,1986-06-19 00:00:00,Canada,Male,1.79,http://gtcdn.sochi2014.com/athlete/a/36/2012736-168X210.jpg,0,Timothy Randall,Bobsleigh,105.0,canada,bobsleigh,0,0,0,False
tina_maze,30,1983-05-02 00:00:00,Slovenia,Female,1.72,http://gtcdn.sochi2014.com/athlete/a/43/2041843-168X210.jpg,2,Tina Maze,Alpine Skiing,67.0,slovenia,alpine_skiing,2,0,0,True
tina_weirather,24,1989-05-24 00:00:00,Liechtenstein,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/57/2005157-168X210.jpg,0,Tina Weirather,Alpine Skiing,61.0,liechtenstein,alpine_skiing,0,0,0,False
tino_edelmann,28,1985-04-13 00:00:00,Germany,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/16/2028616-168X210.jpg,0,Tino Edelmann,Nordic Combined,72.0,germany,nordic_combined,0,0,0,False
tiril_eckhoff,23,1990-05-21 00:00:00,Norway,Female,,http://gtcdn.sochi2014.com/athlete/a/69/2019069-168X210.jpg,2,Tiril Eckhoff,Biathlon,,norway,biathlon,1,0,1,True
tobias_angerer,36,1977-04-12 00:00:00,Germany,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/08/2028408-168X210.jpg,0,Tobias Angerer,Cross-Country,72.0,germany,cross-country,0,0,0,False
tobias_arlt,26,1987-06-02 00:00:00,Germany,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/54/2029354-168X210.jpg,2,Tobias Arlt,Luge,75.0,germany,luge,2,0,0,True
tobias_arwidson,25,1988-06-07 00:00:00,Sweden,Male,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/80/2020080-168X210.jpg,0,Tobias Arwidson,Biathlon,74.0,sweden,biathlon,0,0,0,False
tobias_stephan,30,1984-01-21 00:00:00,Switzerland,Male,1.92,http://gtcdn.sochi2014.com/athlete/a/56/2040256-168X210.jpg,0,Tobias Stephan,Ice Hockey,85.0,switzerland,ice_hockey,0,0,0,False
tobias_wendl,26,1987-06-16 00:00:00,Germany,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/71/2029371-168X210.jpg,2,Tobias Wendl,Luge,89.0,germany,luge,2,0,0,True
